File Name,Talchum Important
MC01_A01_B009_CA1_M0001_3540.json,좌우로 움직일때 뫼산자를 그리며 허리채기
MC01_A03_B045_CA1_M0001_135.json,왼쪽으로 높이 뛰어 2번 도는사위
MC01_A03_B037_CA1_M0016_6930.json,발 맞추기
MC01_A05_B070_CA1_M0010_10170.json,"복무와 삼퇴, 굿거리장단에 이루어지는 즉흥적인 연행, 깨끼춤의 정확한 구현"
MC01_A03_B049_CA1_M0007_11730.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B038_CA1_M0010_14610.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B039_CA1_M0017_7245.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A01_B012_CA1_M0004_4290.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A01_B012_CA1_M0004_3555.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A07_B089_CA1_M0005_1085.json,배김사위 장단에 맞춰 이루어지는 배김사위
MC01_A07_B090_CA1_M0005_1705.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A03_B048_CA1_M0008_6240.json,4박 돌기 및 8박 돌기
MC01_A03_B054_CA1_M0014_6720.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A03_B048_CA1_M0008_5895.json,4박 돌기 및 8박 돌기
MC01_A02_B016_CA1_M0003_4155.json,중앙 바라보며 오른손으로 안팎을 장삼 휘날림
MC01_A03_B049_CA1_M0004_3480.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B050_CA1_M0010_3195.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A01_B015_CA1_M0003_1000.json,"외사위, 겹사위"
MC01_A06_B087_CA1_M0011_7350.json,"배김새, 으시개, 베기"
MC01_A03_B049_CA1_M0021_27360.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B012_CA1_M0004_3105.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A07_B089_CA1_M0006_1480.json,배김사위 장단에 맞춰 이루어지는 배김사위
MC01_A03_B038_CA1_M0018_22095.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B029_CA1_M0010_4245.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A07_B090_CA1_M0005_1355.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A06_B084_CA1_M0014_11010.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A04_B063_CA1_M0007_2610.json,귀롱가지를 힘차게 휘두르는 모습
MC01_A09_B099_CA1_M0007_4065.json,"돌림사위, 울음태사위"
MC01_A03_B038_CA1_M0009_13245.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A01_B003_CA1_M0012_6260.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A04_B055_CA1_M0003_1410.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A06_B081_CA1_M0001_345.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A06_B083_CA1_M0008_6690.json,뛰어 배김새
MC01_A03_B038_CA1_M0015_18825.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A06_B082_CA1_M0012_5925.json,"첫 입장 배김새, 큰 배김새"
MC01_A04_B055_CA1_M0009_11955.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A01_B003_CA1_M0001_1275.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A01_B015_CA1_M0004_1115.json,"외사위, 겹사위"
MC01_A09_B100_CA1_M0002_2625.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A03_B038_CA1_M0019_22710.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A06_B082_CA1_M0001_885.json,"첫 입장 배김새, 큰 배김새"
MC01_A01_B005_CA1_M0004_5280.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A01_B003_CA1_M0002_1670.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A09_B096_CA1_M0005_4590.json,"배김사위, 휘두름사위."
MC01_A09_B097_CA1_M0006_3810.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A09_B096_CA1_M0007_6360.json,"배김사위, 휘두름사위."
MC01_A04_B055_CA1_M0014_15315.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A01_B008_CA1_M0002_1545.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A03_B050_CA1_M0018_5280.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A02_B030_CA1_M0021_14985.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A01_B006_CA1_M0009_6195.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A02_B030_CA1_M0002_1725.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A05_B077_CA1_M0002_6345.json,삼진삼퇴 및 마속무
MC01_A09_B097_CA1_M0012_8460.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A02_B029_CA1_M0008_3210.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A01_B012_CA1_M0004_5205.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A04_B063_CA1_M0005_1425.json,귀롱가지를 힘차게 휘두르는 모습
MC01_A02_B029_CA1_M0007_2385.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A07_B090_CA1_M0007_2160.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A09_B100_CA1_M0007_6690.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A03_B051_CA1_M0012_3735.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A03_B049_CA1_M0010_20055.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B039_CA1_M0014_5850.json,"제끼는사위,한삼을 머리 위 앞에서 뒤로 쳐준다. 엎는사위,한삼을 뒤에서 앞으로 쳐준다."
MC01_A01_B006_CA1_M0002_2895.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A03_B038_CA1_M0003_2745.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B040_CA1_M0012_4035.json,"왼쪽, 오른쪽 순으로 옆보고 뛰면서 팔을 엎고 뒤집은 동작."
MC01_A03_B052_CA1_M0010_6270.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A01_B005_CA1_M0001_1665.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A03_B051_CA1_M0011_3330.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A08_B093_CA1_M0006_955.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A04_B061_CA1_M0008_9795.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A02_B032_CA1_M0005_3210.json,두어춤
MC01_A03_B051_CA1_M0007_1755.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A03_B048_CA1_M0002_645.json,4박 돌기 및 8박 돌기
MC01_A01_B003_CA1_M0001_625.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A06_B087_CA1_M0008_5265.json,"배김새, 으시개, 베기"
MC01_A01_B008_CA1_M0004_2260.json,채찍으로 양반을 내리치고 바닥에 채찍으로 말뚝을 박는 동작
MC01_A02_B023_CA1_M0004_1470.json,"게걸음, 한삼 둘러매기, 고개잡이"
MC01_A02_B019_CA1_M0001_450.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A03_B049_CA1_M0007_13920.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B042_CA1_M0007_2325.json,"왼쪽, 오른쪽 순으로 앉아서 한삼을 치는 춤."
MC01_A03_B049_CA1_M0005_7125.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A03_B053_CA1_M0012_3810.json,허리춤.
MC01_A02_B031_CA1_M0005_3375.json,곰방대와 부채로 너울질 하는 춤
MC01_A04_B057_CA1_M0002_1380.json,1.빗사위 후 서로 등을 지고 하는 고개잡이. 2.장삼을 휘두르는 동작.
MC01_A03_B038_CA1_M0017_21105.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B052_CA1_M0004_1665.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A02_B025_CA1_M0002_2250.json,염불의 느린 동작으로 지팡이를 폐어야 하는 동작
MC01_A02_B016_CA1_M0003_5085.json,중앙 바라보며 오른손으로 안팎을 장삼 휘날림
MC01_A04_B063_CA1_M0005_1560.json,귀롱가지를 힘차게 휘두르는 모습
MC01_A03_B048_CA1_M0005_3330.json,4박 돌기 및 8박 돌기
MC01_A01_B012_CA1_M0004_5340.json,"엉덩이춤, 지팡이를 들고 뛰는 동작"
MC01_A04_B061_CA1_M0005_5610.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A09_B100_CA1_M0005_4125.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A01_B014_CA1_M0002_645.json,돌며 뿌리는 동작
MC01_A05_B073_CA1_M0002_2130.json,"배, 엉덩이, 팔을 빠르게 느리게 좌우로 반복하며 흔들어 웃음을 자아내게 하는 춤사위"
MC01_A02_B019_CA1_M0005_1920.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A03_B049_CA1_M0016_25920.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A04_B055_CA1_M0013_15060.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A09_B097_CA1_M0002_1605.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A05_B069_CA1_M0002_1815.json,"활개펴기, 용트림, 휘둘르기, 휘감기, 너울춤사위"
MC01_A01_B003_CA1_M0001_760.json,곤장을 양손에 들고 내리면서 힘있게 발을 올리면서 추는 춤사위
MC01_A03_B049_CA1_M0008_15165.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B005_CA1_M0003_4245.json,호흡과 홍태기가 일체가 되어 절도있게 채는 동작으로 춘다
MC01_A07_B091_CA1_M0011_4710.json,손을 들며 머리를 쓸어내리는 듯한 동작.
MC01_A03_B052_CA1_M0010_6765.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A03_B038_CA1_M0003_2250.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A03_B038_CA1_M0017_21555.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B030_CA1_M0011_8145.json,"가벼우면서도 건들거리며 찍고 중심 이동하는 춤, 흥을 뱉어 내는 동작"
MC01_A04_B061_CA1_M0007_8745.json,힘겹게 일어나 소무들을 취하는 동작.
MC01_A03_B047_CA1_M0015_6075.json,"채찍 들고 뛰는 동작 발끝에 밑으로 힘주고, 채찍 양손 돌리며 쪼그려 돌며뛰기"
MC01_A09_B100_CA1_M0005_4575.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A04_B067_CA1_M0001_90.json,"깨끼, 양주만의 발 디딤새로 앞꿈치로 가볍게 디디는 특징"
MC01_A07_B090_CA1_M0007_2475.json,말채를 머리 위로 힘차게 휘두르며 빠른 굿거리 장단에 맞춰 도약한다. 
MC01_A01_B006_CA1_M0001_1700.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A04_B056_CA1_M0002_2715.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A03_B048_CA1_M0006_3735.json,4박 돌기 및 8박 돌기
MC01_A07_B092_CA1_M0004_1095.json,배김사위
MC01_A06_B083_CA1_M0016_13665.json,뛰어 배김새
MC01_A08_B093_CA1_M0008_1595.json,"모삼치기, 깊은무릎 오금춤, 좌우어깨춤, 반시계방향, 오른손, 오른발, 왼손, 왼발 활개치기."
MC01_A06_B081_CA1_M0004_7875.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A02_B017_CA1_M0008_6000.json,"다리너울질, 근경, 다리질, 등등"
MC01_A03_B054_CA1_M0008_3960.json," 팔들고 걷기, 양팔모아 안으로 접기, 팔 머리 뒤로 돌리기"
MC01_A09_B095_CA1_M0005_3330.json," 역동새, 배김사위, 일자사위."
MC01_A03_B038_CA1_M0015_18960.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A02_B031_CA1_M0001_600.json,곰방대와 부채로 너울질 하는 춤
MC01_A03_B052_CA1_M0014_8115.json,부채를 펴고 접고 내밀고 뒤로 넘기며 표현하는 동작.
MC01_A06_B082_CA1_M0011_5835.json,"첫 입장 배김새, 큰 배김새"
MC01_A03_B044_CA1_M0007_2220.json,"올림사위, 제끼는 곱사위"
MC01_A04_B055_CA1_M0014_15600.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A01_B015_CA1_M0004_1050.json,"외사위, 겹사위"
MC01_A03_B051_CA1_M0016_5430.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A03_B050_CA1_M0002_435.json," 양팔을 돌리며 오른쪽, 왼쪽, 가운데 춤으로 앉아뛰기"
MC01_A02_B027_CA1_M0009_2820.json,가슴 당기기. 상투틀기. 성적인 느낌 까지 전달해야 한다.
MC01_A06_B082_CA1_M0007_3510.json,"첫 입장 배김새, 큰 배김새"
MC01_A09_B095_CA1_M0010_6495.json," 역동새, 배김사위, 일자사위."
MC01_A01_B009_CA1_M0001_2490.json,좌우로 움직일때 뫼산자를 그리며 허리채기
MC01_A06_B083_CA1_M0010_8325.json,뛰어 배김새
MC01_A03_B046_CA1_M0004_1290.json,뛰어 앉아 도는 사위
MC01_A09_B094_CA1_M0004_2100.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A02_B019_CA1_M0003_1080.json,연자방아 한발을 축으로 그 장단에 한 바퀴를 돈다. 이때 아래 있던 손이 그 장단에 위로 올라가 4박에 머리를 감아 순간적으로 탈이 잘 보이게 한다.
MC01_A03_B038_CA1_M0002_900.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A05_B072_CA1_M0008_4485.json,휘둘름 동작의 활발성과 소무와의 자연스런 연결동작이 필요함.
MC01_A01_B015_CA1_M0004_1400.json,"외사위, 겹사위"
MC01_A09_B096_CA1_M0007_6225.json,"배김사위, 휘두름사위."
MC01_A02_B025_CA1_M0005_3780.json,염불의 느린 동작으로 지팡이를 폐어야 하는 동작
MC01_A09_B094_CA1_M0001_375.json,"배김사위, 앞배김새, 뒷배김새, 겨드랑배김새 동작이 강하여 뛰어서 땅을 내려 누르듯이 힘차게 착지하는 동작."
MC01_A01_B006_CA1_M0005_4415.json,"합장, 스텝, 뿌리고 채는 동작"
MC01_A03_B049_CA1_M0041_35910.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A09_B097_CA1_M0010_6525.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A03_B049_CA1_M0035_32895.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A09_B097_CA1_M0006_4140.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A03_B049_CA1_M0011_22305.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A09_B100_CA1_M0003_3090.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A02_B017_CA1_M0004_3750.json,"다리너울질, 근경, 다리질, 등등"
MC01_A03_B038_CA1_M0004_7110.json,손을 합장하고 등장하여 양팔을 크게 벌려 원 그린 후 다시 모으는 동작을 사방에 함.
MC01_A04_B056_CA1_M0004_6825.json,사방을 돌며 용이 꿈틀 거리는 모습을 표현하는 동작.
MC01_A09_B097_CA1_M0001_765.json,"갈지자로 좌.우 엉덩이를 흔들며, 걷는 사위. 추하면서도 요염함이 묻어나는 엉덩이 춤새."
MC01_A04_B058_CA1_M0001_1110.json,"1.연풍대, 연을 띄우는 염불장단의 동작으로 부채 활용과 허리 재기 2.장삼을 양손에 감고 주변을 살피는 돌단춤사위."
MC01_A06_B084_CA1_M0017_13665.json,선녀 두 명과 놀고 난후 큰 배김새
MC01_A04_B055_CA1_M0009_12945.json,"합장재배, 벽사진경의 의식무로서 연희초반 마당을 정화하는 대표적 동작"
MC01_A05_B072_CA1_M0004_1785.json,휘둘름 동작의 활발성과 소무와의 자연스런 연결동작이 필요함.
MC01_A06_B082_CA1_M0001_240.json,"첫 입장 배김새, 큰 배김새"
MC01_A05_B077_CA1_M0002_2490.json,삼진삼퇴 및 마속무
MC01_A02_B029_CA1_M0002_750.json,사자와 함께 같이 움직이며 추는 다리동작 춤사위
MC01_A03_B051_CA1_M0014_4395.json,"팔을 머리 뒤에서 앞으로 돌리는 동작, 팔을 머리 앞에서 뒤로 돌림, 양손을 머리 위로 뿌림."
MC01_A06_B085_CA1_M0002_975.json,쪼그려 앉아서 오줌을 싼다
MC01_A03_B041_CA1_M0016_5565.json," 힘차게 올림사위, 두번돌고 대비되는 앉았다. 좌.우 일어나는 동작."
MC01_A09_B100_CA1_M0001_1230.json,배김사위 전희동작 좌.우 활개짓 동작과 배기는 사위
MC01_A01_B014_CA1_M0001_420.json,돌며 뿌리는 동작
MC01_A09_B095_CA1_M0009_6030.json," 역동새, 배김사위, 일자사위."
MC01_A06_B081_CA1_M0006_12255.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A02_B035_CA1_M0013_2865.json,"1. 할멈을 찾을때 부채를 이용한 시선 방향 2.영감과 할미의 합궁 춤,성 행위를 나타내는 춤,"
MC01_A03_B049_CA1_M0011_22755.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A01_B014_CA1_M0004_1590.json,돌며 뿌리는 동작
MC01_A06_B087_CA1_M0015_10410.json,"배김새, 으시개, 베기"
MC01_A06_B085_CA1_M0003_2145.json,쪼그려 앉아서 오줌을 싼다
MC01_A02_B032_CA1_M0001_210.json,두어춤
MC01_A03_B049_CA1_M0009_17370.json,엎드려서 좌.우를 느리게 보는 동작
MC01_A06_B081_CA1_M0006_11880.json,"북채를 떨어 뜨린다
북을 잡으려다 놓치고 운다
결국 북을 쥐고 신나게 춤을춘다"
MC01_A02_B026_CA1_M0006_3825.json,"보일듯 말듯한 몸짓, 싫다는 고개 흔드는 동작"
MC01_A06_B085_CA1_M0004_3495.json,쪼그려 앉아서 오줌을 싼다
